"","V1","V2","V3"
"90",0.650812007403943,0.0544877396295673,0.0162271095261844
"91",0.648196854099405,0.0561742957707419,0.0113775459484977
"92",0.465542398071016,0.0665400806895435,0.00940951488810026
"93",0.717300622670086,0.056403808339336,0.0222013329467524
"94",0.593301052760075,0.0498343105477464,0.0218271447371678
"95",0.702913804753183,0.055817008901135,0.00962649321983421
"96",0.537972516854987,0.0545796274880329,0.0242976100405313
"97",0.536016963387087,0.058191806895115,0.00810899153627316
"98",0.608705671814841,0.0509837559025491,0.0241004125254881
"99",0.584580115786021,0.0593428513600391,0.00945500683873298
"100",0.61876044017764,0.0651239506703164,0.00828244844357534
