"","V1","V2","V3"
"69",0.722947367542112,0.0532226840318488,0.00540689677216264
"70",0.528932998422223,0.0511689976656593,0.00934994304858817
"71",0.524248115643829,0.0499781590611418,0.00960468444343254
"72",0.662636129875906,0.0545217061306278,0.00555328275274571
"73",0.581189118516228,0.0560763842746842,0.0078138484188587
"74",0.62034696773958,0.0492848233378973,0.00971633012691731
"75",0.599830260081614,0.0500291684030759,0.00873124499635857
"76",0.522094881035049,0.0505561811137174,0.00501642145165871
"77",0.597918830410334,0.0459335391099811,0.0146972616179042
"78",0.510718350346141,0.0558969504352629,0.00629035474528203
"79",0.548531891358853,0.0580635407204528,0.00683102279707007
"80",0.587628639385673,0.0543003450221092,0.00765366126134696
"81",0.512319976005689,0.0510073208674623,0.00595814211050948
"82",0.517439960657921,0.0470882037383858,0.00693529479460117
"83",0.642410981513654,0.0540661196095163,0.00836527830959312
"84",0.573456245522366,0.0542036600990303,0.00959142212743364
"85",0.583482107682546,0.0532790934454359,0.00441862473365229
"86",0.514744246364329,0.0534123509513349,0.0104292521864125
"87",0.683793114377555,0.0559575500850064,0.018106782474742
"88",0.479647816996718,0.0557970881150618,0.0121371703186841
"89",0.512564912748125,0.0547011126988374,0.0110717232013705
"90",0.621527076862008,0.0476788780488584,0.0061361541450631
"91",0.603086331635086,0.0497105184835075,0.00792968214887285
"92",0.465612893852643,0.0566630142143936,0.00554016796596354
"93",0.698983770055576,0.050798010901669,0.0166037320732984
"94",0.59409897014538,0.0465481087758386,0.0125707565364816
"95",0.673263883705641,0.048667132875912,0.00678735527639302
"96",0.54850503809501,0.0509272612779893,0.0139248377044208
"97",0.537843633902043,0.0514221764975393,0.00705825439412663
"98",0.610048887511533,0.0478035758343426,0.00458563947581668
"99",0.586926505106124,0.0497913680626757,0.00642288141702986
"100",0.612849181302329,0.0549343006031695,0.00692618096045428
