"","group","sigma","alpha","z"
"394","Chrysomelidae",1.22457882483519,0.0099422041486153,25.4999586683707
"395","Chrysomelidae",0.652517993389542,2.83689882709651e-16,19.6869405329842
"396","Chrysomelidae",1.40658715482827,0.0115774012781722,25.3991341555273
"397","Chrysomelidae",1.66114029906084,0.0136481823710795,25.5009417933352
"398","Chrysomelidae",1.45065616439467,0.0119473121559304,25.387610082976
"399","Chrysomelidae",1.78937920902212,0.0145488635116916,25.7626672907778
"400","Chrysomelidae",1.37904588657524,0.0108360381645726,25.1089290259253
"401","Cicindela",0.365001590255544,1.0023791160821e-17,26.3630923134328
"402","Cicindela",0.379652649308383,8.34202844111288e-18,26.3143356049573
"403","Cicindela",0.368855472993391,4.52572577328656e-18,26.7339490658571
"404","Cicindela",0.433216170799668,2.67742881678897e-17,27.6321621397475
"405","Cicindela",0.413737870180585,1.21242202452757e-17,26.6427717357822
"406","Cicindela",1.0244248113341,0.0120530127453776,24.9047775912818
"407","Cicindela",0.334143833774271,3.91138502606604e-17,26.9570925009882
"408","Cicindela",0.40699545911076,4.38100117043471e-17,26.36396153783
"409","Cicindela",0.390339632196289,1.25413846581588e-17,26.2416201595263
"410","Cicindela",0.358830431728807,1.42606978450333e-17,26.6175157069703
"411","Cicindela",0.285344260921493,3.73347999856195e-17,26.655478156095
"412","Cicindela",0.428413807656117,7.67518697397788e-18,26.9797785972987
"413","Cicindela",0.392748022552132,3.32482762058225e-17,26.8904412315685
"414","Cicindela",0.465087935695576,8.54267984411277e-18,27.0241546426487
"415","Cicindela",0.363080531580757,5.39186567780085e-18,25.4635614622561
"416","Cicindela",0.356400809489763,4.74798964108859e-18,25.4732342530151
"417","Cicindela",0.407234549154747,8.94825875186991e-17,26.2191274358437
"418","Cicindela",0.336978308662504,2.52672592756082e-17,26.1309750036491
"419","Cicindela",0.456369410098817,1.33092606143859e-17,26.5731791197082
"420","Cicindela",0.471221287796781,3.00722955204343e-17,26.4555228549112
"421","Cicindela",0.479876895609925,1.45036845325462e-17,26.7866897345817
"422","Cicindela",0.370315923664951,1.64889169314169e-17,26.8193498213999
"423","Cicindela",0.417355042625405,3.71206159843213e-18,26.4770203477037
"424","Cicindela",0.398013014002952,2.28050306014338e-17,26.255950275731
"425","Cicindela",0.356934003716935,3.01221091033396e-18,26.0110523156065
"426","Cicindela",0.445443071799843,2.06228364801767e-17,26.4349878086719
"427","Cicindela",0.351342825965931,3.46269404202223e-17,27.060994481214
"428","Cicindela",0.386222564247096,3.70684052891741e-18,25.7589723296465
"429","Cicindela",0.414303011459322,3.02360832393635e-17,26.4182087394994
"430","Cicindela",0.381543745245949,3.27142623968153e-17,25.8561729542227
"431","Cicindela",0.382635362858233,2.16247070909611e-17,26.4881634555875
"432","Cicindela",0.410586251397495,2.07749501644045e-17,26.5089039815442
"433","Cicindela",0.435822994134298,1.55122677942068e-17,26.964411211516
"434","Cicindela",0.364175687124336,1.11171560648287e-17,26.4140749920969
"435","Cicindela",0.372580984913876,5.23348229516344e-17,25.9409921241661
"436","Cicindela",0.442400929319436,9.12363355105571e-18,26.2351340107458
"437","Cicindela",0.409176921646971,4.06379709872561e-18,27.0137125150875
"438","Cicindela",0.372649487866877,5.5640733970016e-18,26.5884638460026
"439","Cicindela",0.458496084166265,1.23929234210227e-17,26.0678840389153
"440","Cicindela",0.342519322146148,6.69198970875946e-17,26.7431522444145
"441","Cicindela",0.401061525408163,3.6416001404875e-18,26.8140895007757
"442","Cicindela",0.371780923432728,2.17691149467712e-17,26.4057773171272
"443","Cicindela",0.347456885266842,3.37707094271086e-17,26.6399571821929
"444","Cicindela",0.347232736159863,2.75639259104894e-17,25.9739043824789
"445","Cicindela",0.372003762464775,3.28020988313728e-18,25.9596267163525
"446","Cicindela",0.309465562655437,2.71274539723864e-17,27.1747133579812
"447","Cicindela",0.387716878133217,5.21235635846785e-18,25.7209330984797
"448","Cicindela",0.560342603703649,0.00298444723657563,26.6003556136819
"449","Cicindela",0.744526167480465,0.00745713829009469,25.8995299595241
"450","Cicindela",0.375382693359931,3.28204922043667e-17,26.525478093151
"451","Cicindela",0.334712757108955,2.36729442026612e-17,27.1922850401955
"452","Cicindela",0.332706709451211,5.16340974986027e-18,26.5824710661052
"453","Cicindela",0.404289704169952,2.31271288599202e-17,26.6978342125095
"454","Cicindela",0.243196963750886,8.01563190423079e-19,25.8984837839195
"455","Cicindela",0.335774459829828,2.39979665515249e-18,26.0580598122811
"456","Cicindela",0.443825352507738,1.89460815455175e-17,26.7990022941065
"457","Cicindela",0.367485544363086,1.32549177975375e-17,27.0823190460894
"458","Cicindela",0.277833710506579,2.0542502616412e-18,27.2008567190174
"459","Cicindela",0.401023100121831,3.32824786224991e-18,26.1847664861737
"460","Cicindela",0.435853158300033,5.82891959105907e-18,27.2170542784796
"461","Cicindela",0.554588438724842,0.00349114395257461,26.4513060490414
"462","Cicindela",0.354443882447427,3.79308252718319e-18,27.9830729844546
"463","Cicindela",0.454626232008456,6.38949839896059e-17,28.4244008164538
"464","Cicindela",0.394399344505972,3.81298883065813e-18,26.8164247193586
"465","Cicindela",0.411493704632633,2.26290413684352e-17,26.4149890951461
"466","Cicindela",0.456671387714978,7.43257173464222e-18,27.0737259701522
"467","Cicindela",0.335454476715723,6.97216330930485e-18,26.9951389442836
"468","Cicindela",0.482495672735352,7.17992384944305e-18,26.8990970811867
"469","Cicindela",0.377648857514012,3.82135985393585e-18,27.848107935598
"470","Cicindela",0.851396813428204,0.00700999055384583,26.2244637634208
"471","Cicindela",0.405703712922887,3.66137502036662e-17,26.6074881776841
"472","Cicindela",0.473247306689821,5.39326640204521e-18,28.5045505451754
"473","Cicindela",0.328386816897775,4.54391189632132e-18,26.587826320741
"474","Cicindela",0.407859857378392,1.23051504983738e-17,26.6906396771141
"475","Cicindela",0.312897604064898,1.2635626847802e-18,25.7889768573787
"476","Cicindela",0.502614337873747,4.64740501941391e-18,27.09900191597
"477","Cicindela",0.395278695877599,1.34037467260342e-17,27.608049529736
"478","Cicindela",0.303184940359611,2.25797041720166e-18,27.3868400901528
"479","Cicindela",0.326073118843313,2.31834549681478e-18,26.0442517979522
"480","Cicindela",0.367380298166039,3.24535218088677e-18,26.8596707781827
"481","Cicindela",0.397920926198202,1.90119215215059e-18,27.0023514372733
"482","Cicindela",0.564703093806032,6.69953580823429e-18,26.5410334529414
"483","Cicindela",0.35851137892587,1.7911457393366e-17,27.301154749569
"484","Cicindela",0.520590937475077,0.00391464603777398,26.2145954726779
"485","Cicindela",0.367158527447319,2.46263604668012e-17,26.0620759548628
"486","Cicindela",0.408532007445098,3.20256351218113e-18,26.6636913389862
"487","Cicindela",0.360227041383351,1.83532019643826e-17,27.5007222000399
"488","Cicindela",0.375968277141609,9.19536491665962e-18,26.2720175374273
"489","Cicindela",0.329526827765753,4.0197772590147e-18,26.8109969453107
"490","Cicindela",0.405003072441234,3.84620194844326e-18,26.1290479807714
"491","Cicindela",0.335027046064041,2.48849340876123e-18,27.4959496068547
"492","Cicindela",0.743538268283467,0.00905577672016144,24.8943725363266
"493","Cicindela",0.351581835887752,9.79342457105608e-18,27.0804816078519
"494","Cicindela",0.333083322683307,2.49109678851996e-17,27.1149884495899
"495","Cicindela",0.352710710510338,3.72208693872473e-17,26.9495692661244
"496","Cicindela",0.750392498039701,0.00627561364194543,25.7507798490964
"497","Cicindela",0.257124594251665,1.617136307645e-18,26.405467023017
"498","Cicindela",0.359547653118506,5.65770789510487e-18,27.3907400745029
"499","Cicindela",0.473384789542138,4.37999105194434e-18,26.9899521133844
"500","Cicindela",0.212702168476,6.85380514219086e-19,25.6913864804473
"501","Curculionidae",232.659398991536,2.71828181825179,26.142649543033
"502","Curculionidae",86.1620066186114,1.00899354307447,26.1670867440838
"503","Curculionidae",0.662971047124092,1.98673319693649e-17,25.7858317359445
"504","Curculionidae",80.7675434633625,0.945600370560732,26.1528768422582
"505","Curculionidae",0.987439755705187,2.18010528234908e-17,25.4398833192382
"506","Curculionidae",232.378198728674,2.71828181917545,26.1461762406582
"507","Curculionidae",0.545001761161143,6.28286318988935e-18,25.5548690600929
"508","Curculionidae",35.0740392690768,0.409045330805854,26.1852311495748
"509","Curculionidae",57.8435800080452,0.676203410123626,26.1846127405075
"510","Curculionidae",0.540011603238759,5.18945493530778e-18,25.5220322608274
"511","Curculionidae",235.084849053012,2.7182817928433,26.1293152900168
"512","Curculionidae",42.7684379966167,0.500000101189143,26.1766154306972
"513","Curculionidae",0.499183718284573,2.77258245092322e-18,16.4419124049299
"514","Curculionidae",2.26757198311348,0.0252127726280276,25.9096642552137
"515","Curculionidae",232.233132417538,2.71827503644866,26.147869947104
"516","Curculionidae",0.497598879834768,3.96306881611664e-18,26.1121806305009
"517","Curculionidae",232.224838952396,2.71826429115048,26.1480707953018
"518","Curculionidae",0.587651683547058,8.05870425720464e-18,25.3571906867007
"519","Curculionidae",1.82647164546109,0.0203523317320478,25.8307436591425
"520","Curculionidae",0.541378361906317,5.89928776908139e-18,25.3588457535914
"521","Curculionidae",0.561773507419319,6.79351427586065e-18,25.4783800108818
"522","Curculionidae",0.824368959555522,2.43948953650674e-17,9.65292611274609
"523","Curculionidae",233.797173416725,2.7182813262423,26.145547626098
"524","Curculionidae",41.409861512818,0.484810609647766,26.1614583382527
"525","Curculionidae",0.340797084121323,9.64166121474378e-19,25.5320818756034
"526","Curculionidae",0.701352555015275,1.88692869642731e-16,24.9337782392198
"527","Curculionidae",1.70838502484881,0.0193093238907733,25.8091175442201
"528","Curculionidae",2.29413077751051,0.0251322310384904,25.7973238004457
"529","Curculionidae",2.03921439768124,0.0218151158855399,25.9350113661096
"530","Curculionidae",95.3081189596862,1.11603118589228,26.1567414278512
"531","Curculionidae",33.5479616727152,0.392512969466256,26.147981154855
"532","Curculionidae",2.4794465384588,0.0274430532779604,25.9093520069542
"533","Curculionidae",0.726755495461415,1.55644245934257e-16,23.0974186582259
"534","Curculionidae",169.676604091931,1.98655900395148,26.1532201405983
"535","Curculionidae",0.408762447963345,1.89629430932749e-18,25.4756464916606
"536","Curculionidae",238.311001670838,2.71828182619831,26.1667377522795
"537","Curculionidae",237.743588468478,2.71828181830568,26.1375037680224
"538","Curculionidae",0.591815173874739,7.76600116559255e-18,25.3725087708672
"539","Curculionidae",232.385347524604,2.71828173560648,26.1459035036332
"540","Curculionidae",0.565453512235741,1.04487848243949e-17,26.8564366134218
"541","Curculionidae",0.506700567556491,4.5207953178118e-18,25.505068618733
"542","Curculionidae",0.408628087719246,2.2703438100224e-18,25.4359586831771
"543","Curculionidae",2.05048838058978,0.0222477983455497,25.9574635868925
"544","Curculionidae",63.7733732527835,0.746539261207246,26.1300820908415
"545","Curculionidae",238.954156032321,2.71828180152686,26.1364786470793
"546","Curculionidae",38.0897287700139,0.445114726711533,26.1869592504715
"547","Curculionidae",0.49661641268942,5.23271384166826e-18,25.5833010780632
"548","Curculionidae",0.813506071166859,1.15736368587958e-17,28.1638420732474
"549","Curculionidae",0.445297864839595,3.27650518072285e-18,25.6015641306791
"550","Curculionidae",0.37250868312221,1.59455091763608e-18,25.9510799716153
"551","Curculionidae",2.28373802867348,0.0248777875349947,25.889238228206
"552","Curculionidae",232.294100009686,2.71828114585151,26.1470631195639
"553","Curculionidae",114.748813256184,1.3436980630169,26.1574566482441
"554","Curculionidae",1.31470562506374,0.0150425424630254,25.7672387757637
"555","Curculionidae",16.9645641567212,0.198042247003702,26.0853545710698
"556","Curculionidae",99.3264662657582,1.16318372733927,26.1676282827417
"557","Curculionidae",2.88504174359571,0.0326218175612116,25.7995407640037
"558","Curculionidae",232.224460831832,2.71828003947108,26.1480480657145
"559","Curculionidae",81.7641003055843,0.957174881205692,26.1506351270798
"560","Curculionidae",232.358386142138,2.71828182845905,26.147266853016
"561","Curculionidae",0.24804794757749,6.77944884002922e-19,25.9037871574754
"562","Curculionidae",231.064338073993,2.70467833899767,26.1481202197931
"563","Curculionidae",150.338571285274,1.75998710958091,26.1711127660585
"564","Curculionidae",232.263851710257,2.71828011623574,26.1474445406656
"565","Curculionidae",2.33451699820389,0.0253964029081123,25.9157341689942
"566","Curculionidae",0.806284486509296,1.67001966031822e-17,26.1952108284883
"567","Curculionidae",2.12255659432445,0.0230232247266611,25.694160541846
"568","Curculionidae",232.393824598669,2.71828175105274,26.1456557184808
"569","Curculionidae",31.6789144598257,0.370500973784505,26.1458722450143
"570","Curculionidae",0.466747953718192,4.53470945921489e-18,25.3152215471033
"571","Curculionidae",0.492643506765205,1.01461254560434e-16,27.7544937608338
"572","Curculionidae",232.806754058314,2.71828159938643,26.141129612488
"573","Curculionidae",232.824032794684,2.71828182845048,26.1413883585621
"574","Curculionidae",1.66483610010644,0.0184405794004096,25.8674794949248
"575","Curculionidae",17.5716828829854,0.205216635774149,26.1206075061311
"576","Curculionidae",80.8180162835092,0.946409375668939,26.168170211427
"577","Curculionidae",31.02134594319,0.362641390158449,26.1459746638969
"578","Curculionidae",36.2652254445212,0.424270480284242,26.1696382142512
"579","Curculionidae",1.98864670448337,0.0221055688009269,25.8585595763214
"580","Curculionidae",66.2276172555184,0.775446314054591,26.1700022694454
"581","Curculionidae",97.6290727507934,1.14333110059797,26.1672317978344
"582","Curculionidae",20.0152255884077,0.233339844303586,26.1520330122251
"583","Curculionidae",1.26668743844355,0.0143503874135477,25.712714798712
"584","Curculionidae",232.185430387738,2.71827943797874,26.1607620164459
"585","Curculionidae",30.3325996804852,0.355649890352418,26.1267621130671
"586","Curculionidae",2.18171574664089,0.0244937753951824,25.7941537424926
"587","Curculionidae",232.553160512052,2.7182812724975,26.1442268578694
"588","Curculionidae",67.4424040290187,0.78950996473884,26.1501784227803
"589","Curculionidae",3.52755194002296,0.0385994885644538,25.9413490504007
"590","Curculionidae",232.225113790759,2.71827939414099,26.1482105000828
"591","Curculionidae",0.23939212313766,4.29003370707512e-19,25.3007195781593
"592","Curculionidae",121.695712704606,1.42524670521793,26.1630972370129
"593","Curculionidae",187.38127996274,2.19377047506228,26.1525156423381
"594","Curculionidae",2.23960766414994,0.0242901615094417,25.8877383382231
"595","Curculionidae",232.250187228864,2.71828061721728,26.1477894508195
"596","Curculionidae",1.45913363356839,0.0158373420380184,25.4931758621982
"597","Curculionidae",1.90495751104257,0.0208022363743517,25.8129612609576
"598","Curculionidae",233.779175401818,2.71828182102417,26.1376771481588
"599","Curculionidae",64.6035612914262,0.750418131652141,26.1819890869922
"600","Curculionidae",232.561843641442,2.71828181824753,26.1438710643637
"601","Ips",0.146955298558739,1.19624575433599e-17,26.3302772124879
"602","Ips",0.131731771658401,8.8882633715361e-18,27.6701475999158
"603","Ips",0.132269265713938,7.26443721047962e-18,27.0153522081097
"604","Ips",0.202447999260521,1.31950991970235e-17,33.1757269443689
"605","Ips",0.125230588892842,2.8989949725247e-17,27.2363574910518
"606","Ips",0.141202832046111,1.55259779768471e-17,27.6058517700882
"607","Ips",0.119729117113281,4.67094615495365e-18,27.5869562208347
"608","Ips",0.150945020934955,8.89658914773355e-18,27.5544415643653
"609","Ips",0.130262915297964,8.86848249712658e-18,27.0685439828469
"610","Ips",0.122916289737583,1.63536136096935e-17,27.2156506637773
"611","Ips",0.193382178355951,1.06713289204383e-17,23.0033606350233
"612","Ips",0.156618866694289,8.293122150609e-18,27.1490316290245
"613","Ips",0.119475715615965,1.77862852645929e-17,27.6108042165599
"614","Ips",0.130706146648894,8.32206234575962e-18,27.9129591274578
"615","Ips",0.138144357764242,1.83453025393925e-17,27.6046051843126
"616","Ips",0.127153334723784,1.64671499035734e-17,27.3053333317784
"617","Ips",0.145636725010008,7.87423012410869e-18,27.3488452168011
"618","Ips",0.126718143330531,1.58834347671289e-17,27.8042936069801
"619","Ips",0.130069389524811,8.32047185504267e-18,27.1592910066113
"620","Ips",0.158402590408468,8.93030920248169e-18,27.3174835353254
"621","Ips",0.129389071960498,1.63226575762407e-17,27.3786003977429
"622","Ips",0.128802705987098,3.55097044549332e-17,26.3440314089626
"623","Ips",0.139926241663622,2.08124842983443e-17,26.909376358548
"624","Ips",1.6737531666046,6.73462535585176e-18,9.58464186822791
"625","Ips",0.127316349614985,1.73586815612202e-17,26.1531711510757
"626","Ips",0.130450251450623,1.73156900741849e-17,27.2953512846509
"627","Ips",0.124871793808452,9.20667789711069e-18,27.6888201321502
"628","Ips",0.126084947844216,7.97244143936377e-18,27.1342599345178
"629","Ips",0.13025893752949,7.6663037967903e-18,27.514688000149
"630","Ips",0.128358658344924,4.36873790566476e-18,27.390570976518
"631","Ips",0.138795190780002,1.76718832336705e-17,27.6524764241834
"632","Ips",0.127702209274832,1.52781715671642e-17,27.6863956768237
"633","Ips",0.127508389779234,1.84224114993779e-17,27.1859455266795
"634","Ips",0.351193528656318,1.53057638034722e-17,17.3192361924942
"635","Ips",0.136090519252156,1.85487065795653e-17,27.4980046982409
"636","Ips",0.143634843113073,1.09136197803517e-17,24.2608662730475
"637","Ips",0.144700651065631,8.55183861824789e-18,29.9520950430842
"638","Ips",0.122615871223823,1.69714111424195e-17,27.1306649904134
"639","Ips",0.170685131267568,5.87656472004161e-18,24.3338477088459
"640","Ips",0.128351289732551,9.66547897395331e-18,27.3347023061049
"641","Ips",0.150473519846254,1.7078352827906e-17,27.1223337281525
"642","Ips",0.132282636655656,9.02690823550231e-18,27.1838320550334
"643","Ips",0.122742351088089,1.44674656235602e-17,26.8599925054625
"644","Ips",0.143312985648127,2.38954507996373e-17,23.0061625419399
"645","Ips",0.133950767761791,1.38853161607751e-17,27.9940316723931
"646","Ips",0.153925908405112,5.67975426761404e-18,24.6505267974642
"647","Ips",0.147891707549636,9.28408474860776e-18,27.2020593703322
"648","Ips",0.127928487762722,1.54178185015281e-17,27.7418800401019
"649","Ips",0.118123512464237,1.96060739676235e-17,26.9754945612078
"650","Ips",0.159676186328695,1.50317135558805e-17,27.5437216970738
"651","Ips",0.288756766296639,1.15045312558994e-17,16.6570074525684
"652","Ips",0.104424488423243,1.23097831153897e-17,27.2451984920245
"653","Ips",0.0943517437526492,1.31482459475311e-17,26.1458908064125
"654","Ips",0.112629982462167,1.27463185963313e-17,26.8003078155175
"655","Ips",0.0936826177247347,5.01552799029638e-17,27.3386298318596
"656","Ips",0.115983654717271,6.70911541134386e-18,27.5000817768359
"657","Ips",0.0454384458894499,6.07472623349318e-18,24.9766495781014
"658","Ips",0.0961654831222754,2.31966203258906e-17,26.6122213597565
"659","Ips",0.100951129138974,4.09321782043982e-18,24.8085755912874
"660","Ips",0.0996494919748808,1.21809793958081e-17,26.6704541591574
"661","Ips",0.109580770257285,1.28627691641686e-17,27.2581851963184
"662","Ips",0.113587675624068,4.77054835352569e-18,28.3204272343187
"663","Ips",0.0957331136062145,1.33213697971964e-17,26.8775124534739
"664","Ips",0.116175021256042,6.38071412975012e-18,25.0101320806335
"665","Ips",0.107478544887821,6.16222881747204e-18,27.577073300177
"666","Ips",0.105345825198945,1.37536013016409e-17,26.6782754748863
"667","Ips",0.16903344330952,9.47994946846549e-18,22.7507281550097
"668","Ips",0.108241195419338,1.29223543535095e-17,26.716589475837
"669","Ips",0.103106615726025,2.21655689245875e-17,28.1396486998537
"670","Ips",0.102396686748281,1.30748672924468e-17,27.2926015440063
"671","Ips",0.237586256083182,9.79066425587499e-18,28.4610978479706
"672","Ips",0.128270914332339,1.54300759579363e-17,28.2096284432354
"673","Ips",0.115693685375369,6.21652714431458e-18,27.4447905277497
"674","Ips",0.097695739295726,1.28170561149474e-17,27.3108978603239
"675","Ips",0.101003078066223,2.45725027575912e-17,27.2760547878755
"676","Ips",0.0963819120028206,5.54752676770601e-18,27.9517380267097
"677","Ips",0.0950466177623893,1.10591665639284e-17,28.0681572341304
"678","Ips",0.127102155101624,5.95277813800467e-18,23.8435850867524
"679","Ips",0.135816283751988,9.46045296031018e-18,23.4875423494493
"680","Ips",0.110539515985541,6.6282572395319e-18,27.2810615162012
"681","Ips",2.19614977189562,4.14665065764056e-18,2.39509929604569
"682","Ips",0.0927196681830598,2.01876307093671e-17,26.4739655876548
"683","Ips",0.109482586219557,3.65759123727064e-18,27.1194319680233
"684","Ips",0.129457850055389,5.56734517714501e-18,22.1525089578473
"685","Ips",0.106332860058797,2.58979636440592e-17,27.449168910825
"686","Ips",0.184199384511812,8.19523422349821e-18,17.9361908321235
"687","Ips",0.111624925623019,1.93195689150005e-12,27.583052458526
"688","Ips",0.112125300567974,2.28670287698157e-17,27.0519181431284
"689","Ips",0.190561644392928,3.43619933882775e-17,17.8636298639832
"690","Ips",0.246899388715128,4.59121931029276e-18,17.7234688627086
"691","Ips",0.0966907482339524,2.25916067840732e-17,27.0849837872166
"692","Ips",0.10269602949443,1.25883897461952e-17,26.1337869154406
"693","Ips",0.103192273309573,1.13017959628638e-17,27.2628907636179
"694","Ips",0.102633428419748,9.62227556131802e-18,23.5868148674698
"695","Ips",0.397812438561227,1.69709437810712e-17,28.2037833878684
"696","Ips",0.176223748287049,5.31927350553666e-17,19.6073402527386
"697","Ips",0.0997102233831491,6.38659859848045e-18,26.3747972702658
"698","Ips",0.100011458543398,6.1803829476541e-18,26.9517278639777
"699","Ips",0.100547193068375,2.50417575359807e-18,25.8052176859948
"700","Ips",0.106339367933686,6.1716648772979e-18,26.849878781175
"701","Scarabaeidae",0.187816771641891,0.0183461678396292,19.4019604321106
"702","Scarabaeidae",0.253635976576154,0.02599185719348,19.4354273885492
"703","Scarabaeidae",0.15021891020384,0.0145970290812036,19.3650541809235
"704","Scarabaeidae",0.655449139498535,0.0668725967728623,19.3412331960055
"705","Scarabaeidae",0.101143512963152,3.69119340505298e-17,17.8579844433034
"706","Scarabaeidae",0.0847819691592999,1.23483300919856e-17,19.0026119447313
"707","Scarabaeidae",0.0742435978195975,4.31665753456916e-17,19.2547439686834
"708","Scarabaeidae",25.9306085001001,2.71828182845905,19.3437024593152
"709","Scarabaeidae",0.0720516544923545,2.86297063658165e-17,18.9920941287936
"710","Scarabaeidae",0.177108853817744,0.0177685343466502,19.4772346519817
"711","Scarabaeidae",0.519156353247893,0.0538230245202177,19.4066894494445
"712","Scarabaeidae",0.483873633026388,0.0501975513656643,19.409793190103
"713","Scarabaeidae",0.113353704293463,1.08513961249261e-17,19.4020122644666
"714","Scarabaeidae",0.0615484335179814,1.78863158705285e-17,18.7249283950983
"715","Scarabaeidae",25.986285719217,2.71828182845905,19.3454984120683
"716","Scarabaeidae",0.0655725502339571,1.73786727058442e-17,18.7376448097418
"717","Scarabaeidae",0.263533855219594,0.0251270811048699,19.3814106936865
"718","Scarabaeidae",0.0886249801334525,4.07642673924034e-17,18.6174448052502
"719","Scarabaeidae",0.0651667476133427,4.58972155608705e-17,19.4465931930092
"720","Scarabaeidae",2.68771450746537,0.281455555953719,19.3422678991494
"721","Scarabaeidae",0.116610778354473,0.0109376726960978,19.3962201412802
"722","Scarabaeidae",0.122419183361769,1.49790679064449e-17,16.5214056971604
"723","Scarabaeidae",0.0722976995167255,1.365962037943e-17,17.6317100044929
"724","Scarabaeidae",25.9597134016902,2.71828182845905,19.3451688093921
"725","Scarabaeidae",0.0622858689385805,2.3516604300614e-17,19.3853731077282
"726","Scarabaeidae",0.297125223849545,0.0296675496055741,19.4122272129005
"727","Scarabaeidae",25.9306923529043,2.71827991943447,19.3437576484243
"728","Scarabaeidae",0.0448594397707371,2.25838114351167e-18,19.050395845752
"729","Scarabaeidae",0.074170954114468,1.56062253017953e-17,15.6033465254652
"730","Scarabaeidae",25.9306404357733,2.71828182845905,19.3437053402388
"731","Scarabaeidae",25.9310066208986,2.71827967133706,19.3437523950432
"732","Scarabaeidae",0.0707736165131854,2.58173290802082e-17,20.6282386442347
"733","Scarabaeidae",0.146166702633452,0.0143667432796032,19.4025538215926
"734","Scarabaeidae",0.0631388582665278,1.258547052169e-17,19.1772255625958
"735","Scarabaeidae",0.194928101696464,0.0192765048360607,19.3626157277484
"736","Scarabaeidae",0.191233433694738,0.0180425531247599,19.3255207171955
"737","Scarabaeidae",0.0748238501692404,9.70701483497917e-17,19.1988838584002
"738","Scarabaeidae",0.718450082518504,0.072883343300943,19.3475334967871
"739","Scarabaeidae",0.0748542015187255,2.96950843481325e-17,15.603116295166
"740","Scarabaeidae",25.9304733185707,2.71827500678441,19.3437013595021
"741","Scarabaeidae",0.0840858041763744,1.53838259184661e-17,16.9312054342659
"742","Scarabaeidae",0.167075465369392,0.0167571627553298,19.4497124850775
"743","Scarabaeidae",0.341482713152671,0.0332051405606936,19.3821411682333
"744","Scarabaeidae",0.0821000823359289,1.28489509228121e-17,19.1765656114195
"745","Scarabaeidae",26.0484847630122,2.71828182845905,19.3460964572841
"746","Scarabaeidae",0.0759719375507796,2.06462478861498e-17,19.2448677565352
"747","Scarabaeidae",0.0759064159625017,2.07667597879519e-17,19.3215681191621
"748","Scarabaeidae",25.9374676506087,2.71827642762871,19.3441841402831
"749","Scarabaeidae",0.0806256660265022,4.14181412925728e-17,19.0549932272537
"750","Scarabaeidae",25.9292444269399,2.71816063841619,19.3437071628556
"751","Scarabaeidae",0.315531599251332,0.0341978506887281,19.4578756309565
"752","Scarabaeidae",25.9311710303457,2.71827942799209,19.3437574904242
"753","Scarabaeidae",0.862978129006231,0.0863248155949664,19.3673620563986
"754","Scarabaeidae",0.772961609042583,0.0839711955950911,19.4113837123636
"755","Scarabaeidae",2.54371176675926,0.266320607640387,19.3442150269101
"756","Scarabaeidae",0.246234960515746,0.0253041735880584,19.4099697860207
"757","Scarabaeidae",25.9314499473081,2.71828182845905,19.3438206175306
"758","Scarabaeidae",25.9305640725891,2.71828182845905,19.3437001613636
"759","Scarabaeidae",6.73620675263571,0.706153480517697,19.3436460570282
"760","Scarabaeidae",25.9305839378429,2.71828182845905,19.3437008319635
"761","Scarabaeidae",4.03920027598165,0.4230387107696,19.3425939469621
"762","Scarabaeidae",0.244804721585669,0.0241480397596644,19.4135911109506
"763","Scarabaeidae",25.9307836073502,2.71828182845905,19.3437243666979
"764","Scarabaeidae",25.9353110973936,2.71827831228544,19.3443954415744
"765","Scarabaeidae",25.9367600049696,2.7182805620039,19.3442690404782
"766","Scarabaeidae",25.9486697599419,2.71828182845905,19.3446213674429
"767","Scarabaeidae",25.7892646385787,2.70343436477607,19.3437011528983
"768","Scarabaeidae",3.06367100906648,0.320554802653476,19.3413806452743
"769","Scarabaeidae",25.9306662783991,2.71828182845905,19.343733948756
"770","Scarabaeidae",9.71407314266363,1.01832850457022,19.3433689612594
"771","Scarabaeidae",15.4358103016397,1.6181247501066,19.3437000333109
"772","Scarabaeidae",25.9389666481457,2.71828182845905,19.3446511533385
"773","Scarabaeidae",12.4593448022312,1.30323608317755,19.3432811273131
"774","Scarabaeidae",0.292853808788781,0.0295423182147944,19.3843864272512
"775","Scarabaeidae",25.9318347310718,2.71828182845905,19.3437802365303
"776","Scarabaeidae",0.404574830236617,0.0417090740642868,19.3928720870148
"777","Scarabaeidae",25.9386357817922,2.71828182845905,19.3446401843337
"778","Scarabaeidae",11.2516812715307,1.17950823227303,19.3436579898547
"779","Scarabaeidae",15.6016147385992,1.63551974176335,19.3435638665958
"780","Scarabaeidae",8.27996933745603,0.86799532449773,19.3433931669442
"781","Scarabaeidae",25.8962950304281,2.71470655363869,19.3437094377275
"782","Scarabaeidae",25.9306786193837,2.71828142435853,19.3437051048203
"783","Scarabaeidae",2.47046543794958,0.258383046948966,19.3427023168685
"784","Scarabaeidae",14.2884338439355,1.4979815337884,19.3437841387585
"785","Scarabaeidae",1.32672232631513,0.138503597419015,19.3678349884049
"786","Scarabaeidae",0.817483523096056,0.0850689449448354,19.371801847991
"787","Scarabaeidae",3.44570939582318,0.360736034074964,19.3414818053797
"788","Scarabaeidae",0.235290546395646,0.023448773869568,19.4013993945963
