"","group","tree","sigma2.lb","sigma2.ub","z.lb","z.ub","lh","aicc","sigma2.lb","sigma2.ub","alpha.lb","alpha.ub","z.lb","z.ub","lh","aicc"
"160","Chrysolina","26","0.308642236232507","0.915412799204488","26.814165793034","38.6716989630642","-82.2848592050352","169.115172955525","6.43374495333254e-27","7.56880901077276e-09","4.88951961966184e-10","567096322.130206","26.9761142418882","38.9834977411098","-81.377563282262","169.897983707381"
"161","Chrysolina","27","0.34460001639272","1.02206120374283","26.4570400310771","36.84731706366","-82.7986296232198","170.142713791894","8.91859220968751e-24","1.52133712145607e-11","4.43366491416866e-07","756296.393413707","26.6559380701888","37.2993459678736","-82.3328162377739","171.808489618405"
"162","Chrysolina","28","0.438545452216935","1.3006972866623","25.0219916493592","39.2951424963145","-87.0228452362821","178.591145018019","5.61919864351155e-18","5.61923068537138e-18","0.367889332349299","1.03801147035602","28.2788141787886","41.8386020497075","-69.3886528156798","145.920162774217"
"163","Chrysolina","29","0.322858253239392","0.957576527862919","27.0455720286381","37.2817311522758","-81.3305823697443","167.206619284943","1.16662897124446e-23","1.99004048978734e-11","4.20799639302035e-07","717801.763810519","27.2308392326254","36.8895745154146","-81.0089735398992","169.160804222656"
"164","Chrysolina","35","0.34001513158445","1.00846266556432","23.7297404939627","37.9041994097613","-84.5960331140296","173.737520773514","9.83693459396915e-24","1.67799491029297e-11","4.3249027018528e-07","737746.577891803","23.4956682221273","38.547720020902","-84.0411872820849","175.225231707027"
"165","Chrysolina","38","0.482034998487866","1.42968445026994","25.6163241303936","38.5762983491465","-87.6825505317514","179.910555608957","1.91851704198851e-26","3.78706651790119e-09","1.39577482523264e-09","279640527.261657","26.5261221266829","38.0223165820632","-85.5075908785277","178.158038899912"
"166","Chrysolina","39","0.319660047596104","0.948090790569199","26.8274546975158","38.1520112538734","-82.0595185452399","168.664491635934","1.86739629629634e-23","3.23590953306308e-11","3.98430001302656e-07","676086.567586998","27.1911584107145","37.8345663083993","-81.4851945865957","170.113246316049"
"167","Chrysolina","41","0.280743395104221","0.832666640511008","26.5828004710769","37.0601733777955","-80.9154155566115","166.376285658678","8.12120545275467e-23","7.87639625928379e-13","4.20898276438386e-06","41171.9635757707","26.9986482890658","36.3852517555641","-80.2697151088181","167.682287360493"
"168","Chrysolina","44","0.33080204313312","0.981137344805828","24.9076212283155","37.7111397544764","-85.4379992725504","175.421453090555","9.05419830067727e-27","1.78725809989477e-09","1.1097749113796e-09","222336136.17101","25.2756577437728","36.7718521991529","-84.2227786199856","175.588414382828"
"169","Chrysolina","46","0.388325934993857","1.15174955110482","25.0965130077754","37.1556752994495","-83.1431543146138","170.831763174682","7.05596419925416e-23","9.12438763153746e-13","5.05722045753649e-06","64792.9830081606","25.8318699658644","36.6044240390472","-82.6017785016546","172.346414146166"
"170","Chrysolina","47","0.264911185235817","0.785709272591368","26.5243254239658","36.2193226464879","-81.6371883886089","167.819831322672","8.47323016790594e-18","8.47323976673879e-18","0.254496833243366","0.760300011260061","25.7160380496579","35.4515122026251","-64.1194575519692","135.381772246796"
"171","Chrysolina","48","0.328007849953926","0.972849878607536","26.0153867209812","35.2414641348926","-83.5628146956227","171.6710839367","2.53242087336764e-18","2.53242374856628e-18","0.354325957988443","1.05039671281989","26.5775904267092","35.0682849821294","-65.5832353051459","138.309327753149"
"172","Chrysolina","49","0.477282041277062","1.41558748877199","25.8049189234377","38.3606425828861","-88.2862632498628","181.11798104518","7.44457421673597e-27","1.02660686216349e-08","5.46457552055278e-10","766484808.472943","25.97081284128","38.5647328297935","-86.2907679691068","179.724393081071"
"173","Chrysolina","51","0.324768840326271","0.963243229342772","22.5052497773347","36.5613477452646","-83.5762044309636","171.697863407382","2.74768934197638e-29","4.49273552009735e-06","1.36175036418819e-12","218270976282.627","20.6015236816954","38.4126788090971","-82.8070754083979","172.757007959653"
"174","Chrysolina","52","0.300922967020268","0.89251795022499","24.1897270663381","35.2759864513817","-82.773399956701","170.092254458857","1.95291516900755e-26","3.91262766382661e-09","1.17429701154863e-09","231800963.700608","23.9401304369907","35.4366821111841","-65.4135033261881","137.969863795233"
"175","Chrysolina","57","0.302847704643478","0.898226595909689","22.9564601941488","38.5688220322164","-84.9576317154303","174.460717976315","2.97082880685684e-22","1.62140808417577e-14","5.10216072170677e-05","2803.16594153466","24.2200681848462","36.8135182422013","-83.514478900316","174.171814943489"
"176","Chrysolina","58","0.343508484250163","1.01882385815792","23.1467694506245","35.5196402663033","-83.526523844144","171.598502233743","4.30716718538402e-24","7.34715736583813e-12","4.39417944901608e-07","749558.283118176","23.0664820114747","35.0742720789487","-82.6001755834651","172.343208309787"
"177","Chrysolina","60","0.372292386924141","1.10419496219029","22.8999207858029","36.8579510740995","-85.742546395125","176.030547335705","1.16236926232916e-23","1.98277426082755e-11","4.2243548848204e-07","720592.202102441","23.6107667262816","36.2042167836367","-84.6427389637704","176.428335070398"
"178","Chrysolina","65","0.25106513107327","0.744642849557113","24.7177710383015","35.0469077908171","-83.2145859338911","170.974626413237","3.71509948344428e-24","9.67490501953901e-12","2.59444609394183e-07","676072.13463174","25.0905466891989","34.8945896280317","-82.6950243159676","172.532905774792"
"179","Chrysolina","67","0.281289476648844","0.834286285067023","23.3428676171405","35.6736126767258","-83.6259827973436","171.797420140142","5.64009628937657e-18","5.64014177198469e-18","0.27257573228564","0.787276005005394","20.7526726731541","33.0390545461848","-66.0471491609726","139.237155464802"
"180","Chrysolina","69","0.288330849585197","0.855170552374326","24.1685397425914","36.8809062976235","-81.3709738647453","167.287402274945","3.54270907899853e-28","1.73254623099495e-06","6.66523226772463e-12","31995406245.8979","23.0756261743996","38.1284791895639","-80.72589780414","168.594652751137"
"181","Chrysolina","71","0.349918053900414","1.03783420563867","23.0854632387671","35.5674899373014","-84.472991874458","173.491438294371","1.74403099746269e-21","1.113920769013e-13","7.00855431729085e-05","4444.08317178442","23.5075848623592","35.1009270971737","-83.9208728436188","174.984602830095"
"182","Chrysolina","72","0.254708154654778","0.755447780156887","24.607767555239","35.6678271108073","-83.3109808062466","171.167416157948","3.93031818818793e-18","3.93036351712631e-18","0.260540236147536","0.772702046965612","24.2029469015058","36.211602731854","-66.5535112129921","140.249879568841"
"183","Chrysolina","78","0.317525778276702","0.941760807559843","23.6865758263124","37.1648569364992","-84.5472609732097","173.639976491874","1.43866153079942e-24","6.81020397478516e-11","7.43204064168016e-08","3518111.27994872","23.4723581814977","37.5522633812447","-84.1328232088879","175.408503560633"
"184","Chrysolina","79","0.333625394686788","0.989511219239272","22.9887219508443","37.0483672232284","-84.5616295478636","173.668713641182","8.64679520802515e-27","1.93824839865427e-08","3.59240126859349e-10","794072677.563244","22.9587505453401","37.0386557450865","-83.9062543338919","174.955365810641"
"185","Chrysolina","83","0.238890622631695","0.708533993138434","25.4769253625038","34.7736183267086","-82.8649277876889","170.275310120832","1.58338376093757e-26","3.12552846541702e-09","9.09533781269723e-10","182223164.913351","25.5083321866735","34.8949356531717","-82.0825031822031","171.307863507263"
"186","Chrysolina","84","0.367222777431388","1.08915886004114","23.349716182245","38.3876974689608","-85.9024831217626","176.35042078898","7.49187627345335e-22","9.61477970155633e-14","4.80771036124265e-05","6127.27658583598","23.9165091666267","37.8236735411803","-85.2530593139988","177.648975770855"
"187","Chrysolina","85","0.343050036922609","1.01746408161154","22.9685602559332","35.8224360064741","-84.1935168688112","172.932488283077","7.74170150837439e-18","7.74202059947615e-18","0.338671073224192","1.00543911465167","21.68256924006","35.5429498902374","-67.0560716921277","141.255000527113"
"188","Chrysolina","88","0.294725786333724","0.874137515720227","23.0161845103499","35.2684716387638","-82.4044921050828","169.35443875562","3.67054060549329e-18","3.67056089458277e-18","0.287266196299036","0.874881332748242","22.9200154243979","35.3828457830954","-47.3410200486927","101.824897240243"
"189","Chrysolina","89","0.35745891042686","1.06019984685306","21.8907393095535","37.0185522520204","-84.7634270882717","174.072308721998","1.23343228149072e-22","1.20654474172108e-12","5.66672244104046e-06","54959.1402356583","22.4710247059714","36.5509299057187","-84.3929242587917","175.92870566044"
"190","Chrysolina","91","0.289194989577758","0.85773353247449","24.2472795667689","35.9355460976456","-81.9940869780089","168.533628501472","1.57648291284348e-22","1.52896071767521e-12","5.02329912689406e-06","49137.547065025","24.4262372366995","35.9224316920795","-81.543732528259","170.230322199375"
"191","Chrysolina","92","0.284405036120798","0.843526841138995","25.2572675123117","36.3396606030788","-83.2390013210989","171.023457187652","7.82798019921375e-18","7.82810047163515e-18","0.271292755076172","0.804908975855654","25.5576907293966","35.8409297894807","-65.8711735088738","138.885204160605"
"192","Chrysolina","93","0.355948556197289","1.05572026767036","22.3621671635182","37.1172581740476","-85.1560774285088","174.857609402472","1.16014119613338e-23","4.9859943984099e-11","2.70028594021585e-07","1158942.49743637","22.4310554327572","36.9728997964093","-84.4045958261664","175.95204879519"
"193","Chrysolina","94","0.329481393527906","0.977220389487437","23.3876142651756","35.7545935127197","-83.0415013728813","170.628457291217","1.55025871940306e-26","1.79823233052744e-08","4.84675791856211e-10","571719789.491963","23.5833744578644","35.5911646768248","-82.438926982961","172.020711108779"
"194","Chrysolina","95","0.370998555535234","1.10035758198813","23.2214472979194","36.1539710794269","-85.4740377510185","175.493530047492","3.64232746010067e-22","2.07265092985611e-13","2.60915517032797e-05","14616.1870072029","23.5465616695322","35.693000308358","-84.753292830481","176.649442803819"
"195","Chrysolina","96","0.324553764435441","0.962605319963617","23.0133219290343","36.9188791201919","-86.0798592461388","176.705173037732","1.03993323797407e-21","1.20710138301764e-14","0.000145945240200967","1694.05781481609","23.547982924061","35.5553664232819","-84.8231972897218","176.789251722301"
"196","Chrysolina","98","0.300559159755607","0.891438879424949","24.5733221170015","36.6980569510237","-85.1805467828256","174.906548111106","1.27135266680449e-17","1.27135857042128e-17","0.285439245259986","0.887043961837439","24.2205243648081","36.2344701235856","-84.1763785995012","175.49561434186"
"197","Chrysolina","99","0.34328225054315","1.01815286049731","22.7105645210445","38.8675230656557","-84.5397311801622","173.624916905779","6.11464886394092e-22","3.94148302376191e-13","2.05820959154344e-05","13281.4749376395","23.1332710117085","38.4617418075523","-83.6907241070205","174.524305356898"
"198","Chrysolina","100","0.388938320917107","1.15356574849085","23.9098514313547","37.7228714407309","-86.4404877838211","177.426430113097","1.6064891775829e-17","1.60649105178696e-17","0.389986802426032","1.15609771490606","24.1561964348347","37.4308607457024","-69.5737254864813","146.29030811582"
"199","Chrysomelidae","3","0.632584858995183","0.884771305899093","15.5445017819894","34.5336837611046","-900.09461186974","1804.23383340491","0.0066483830504685","0.0135972410110426","0.920428642549278","1.5097533061677","22.6742215032433","27.6914331931644","-882.428305663247","1770.9461635653"
"200","Chrysomelidae","4","0.674018395155631","0.942722749389521","16.6114315344841","33.9457395495685","-907.171095368678","1818.38680040278","0.00736497013498072","0.0143236643181167","0.994955870118308","1.62033772680939","23.1660709932005","27.6467545672809","-885.996541190476","1778.08263461976"
"201","Chrysomelidae","5","0.617634364152824","0.863860624066951","16.2877420753723","34.5678389857369","-889.490956796732","1783.02652325889","8.35623396758095e-19","1.76134693130286e-14","0.00510724904973468","107.651815161262","NaN","NaN","-874.535182414822","1755.15991706845"
"202","Chrysomelidae","6","1.12906729946244","1.57918154151596","13.8762455336915","37.0365960737603","-968.098899352739","1940.24240837091","5.47446030281061e-21","7.15982451841396e-15","0.00067518322002723","879.522142980162","18.3197974424047","32.3997026421521","-916.188323185258","1838.46619860932"
"203","Chrysomelidae","7","1.11219957629624","1.5555893631353","12.6140723521974","38.5949658043363","-960.907305656911","1925.85922097925","0.0138364980741879","0.0269384070275363","1.86688674349649","3.34038113836019","24.2897218443317","27.484005562173","-916.870529924482","1839.83061208777"
"204","Chrysomelidae","8","0.836155846348066","1.16949796698928","14.9780105139042","36.0928662578561","-926.427629413856","1856.89986849314","0.00929802468253777","0.0177102215775156","1.27607169115832","2.11240145721101","23.3972855666687","27.9163810101545","-900.034455858279","1806.15846395536"
"205","Chrysomelidae","9","0.847561055333912","1.18544997286571","14.6503564095754","36.2748101804389","-927.808992671644","1859.66259500871","0.00992372384414494","0.0183318832882813","1.32399086587106","2.18757532006453","23.4008612084098","27.51939794455","-898.79346509643","1803.67648243167"
"206","Chrysomelidae","14","0.727031021030728","1.01686940806815","14.7971143314714","35.1348875160933","-913.775498708503","1831.59560708243","0.00816524420603271","0.0155550211169426","1.09810703767546","1.80197464918068","23.0065610293799","27.7725237496478","-889.731099172185","1785.55175058318"
"207","Chrysomelidae","15","1.00523291346376","1.40597936043762","13.0431710703147","37.9079870680681","-963.452091270957","1930.94879220734","1.90316695849477e-18","2.66215485453144e-18","0.479338475164335","0.479338475164335","15.3151543147584","35.229975412396","-885.739892998581","1777.56933823597"
"208","Chrysomelidae","17","0.677369314711921","0.947409552829253","15.747226270502","35.2369019336892","-891.980947248784","1788.006504163","0.00650836934045966","0.0138940165845611","0.959718832561378","1.57237948010621","22.5354647664215","28.3057535317079","-876.358141455302","1758.80583514941"
"209","Chrysomelidae","19","0.718744445077415","1.00527927200098","15.5113630171505","35.1346989148362","-911.55026273729","1827.14513514001","0.00772138862304583","0.0149986556189611","1.0687959610783","1.75188656435027","23.0929749927778","27.8330100637179","-888.464026197314","1783.01760463343"
"210","Chrysomelidae","20","0.840084225429825","1.17499241354176","14.3755761979877","36.5519901449096","-927.577438261825","1859.19948618908","2.38367192535686e-20","5.0314645124121e-16","0.00398951908747958","84.2109335880046","20.5302882093871","30.4862846545922","-892.08668809863","1790.26292843607"
"211","Chrysomelidae","21","0.819876415948524","1.14672854925582","16.4743233599886","34.9066531752673","-933.626305624973","1871.29722091537","0.00965479316906364","0.0177977359457739","1.27739411145001","2.11185435428721","23.7830354238061","27.5713227787481","-903.755819079899","1813.6011903986"
"212","Chrysomelidae","23","0.610477439213042","0.853850543139672","16.0539857554741","34.4930144054456","-884.068243089049","1772.18109584353","0","Inf","0","Inf","18.23971284017","32.3196180399174","-822.853284822369","1651.79612188354"
"213","Chrysomelidae","24","0.638363636307005","0.892853856746702","17.0180812875198","33.807926398099","-897.901701285281","1799.84801223599","0.00685773418007904","0.0137961260124861","0.928349421928056","1.51671455870769","22.8017330777606","28.1691485571673","-879.051911452999","1764.1933751448"
"214","Chrysomelidae","26","0.690175623862669","0.965321196387366","15.8273512166626","34.7942563374289","-910.126377393961","1824.29736445335","0.00746820268886429","0.014605660376766","1.02391439902648","1.67539309634959","23.1443913687024","27.629067133017","-888.471593399768","1783.03273903834"
"215","Chrysomelidae","27","1.50089000944842","2.0992352350694","10.9150894451085","40.2871609190132","-1009.40335397747","2022.85131762036","4.3137278794443e-17","4.3137278794443e-17","0.747873564645293","1.04602777661399","NaN","NaN","-919.161802520258","1844.41315727932"
"216","Chrysomelidae","29","0.913987979192139","1.27835866404859","15.7469282462945","35.6926965926971","-938.405877182028","1880.85636402948","0.0111039034001439","0.0201164563695537","1.44832188385025","2.4032715607806","24.0709799957965","27.7447990898066","-903.912903699016","1813.91535963684"
"217","Chrysomelidae","30","0.705413957946567","0.986634481317246","16.442584702823","33.4490003443282","-914.944783511338","1833.9341766881","2.9671778473105e-17","2.96724402291203e-17","0.717227680611975","1.00136474781089","14.9822555865879","29.0779720255954","-853.135728131835","1712.36100850248"
"218","Chrysomelidae","31","0.600182814271873","0.839451819281952","16.7234051191691","33.5608843590469","-880.952377154179","1765.94936397379","1.89515553724253e-16","1.89515553724253e-16","0.599988992973447","0.839266152386252","11.6915251703749","39.8533354906739","-865.595894543752","1737.28134132631"
"219","Chrysomelidae","33","0.803321040509806","1.12357321551413","14.052422158086","36.4955781100999","-931.302298910724","1866.64920748688","0.00934057097481817","0.0174011905586321","1.25322619619467","2.08104090806976","23.4470118038121","27.581621278226","-901.622001766181","1809.33355577117"
"220","Chrysomelidae","34","0.802455086489155","1.12236200373527","15.2334767762587","35.4973334698732","-936.11906916035","1876.28274798613","0.00954262592016358","0.0177273791143749","1.26631531930171","2.11561517493543","23.7252305243","27.6920684362375","-904.999242135202","1816.08803650921"
"221","Chrysomelidae","36","0.842766453634292","1.17874392004017","15.5144380242145","34.960177155276","-934.968440493577","1873.98149065258","1.72734654123052e-21","2.25011445679844e-15","0.000411406623075319","538.079269368365","12.7266854680485","22.7734507091332","-883.972167322728","1774.03388688426"
"222","Chrysomelidae","38","0.800483509368253","1.11960446631273","15.0636211836089","36.1405420383211","-928.459994675961","1860.96459901735","0.00962014461599708","0.0178843919042401","1.26166680320823","2.10225850774998","23.7176642186495","27.8292085181207","-898.070798224342","1802.23114868749"
"223","Chrysomelidae","42","0.770248310348406","1.07731567704261","15.3475053561192","35.3630990090583","-920.551268256368","1845.14714617816","0.00851979814655975","0.0160616430253368","1.16636967697112","1.91153890211458","23.4240678855353","27.7117693409392","-894.203779090348","1794.4971104195"
"224","Chrysomelidae","43","0.868682917191318","1.21499228883605","14.5473305630102","35.8021865217891","-930.17744284626","1864.39949535795","5.14565365471126e-17","5.14567761201977e-17","1.09204624434381","1.57427664405028","8.66088601378935","22.7834792489816","-893.296768491624","1792.68308922205"
"225","Chrysomelidae","48","1.17228761029193","1.63963209903713","13.433105363149","37.1139221425499","-971.438776149427","1946.92216196428","0.0148209936401172","0.0305273669701454","2.01403761965226","3.78610992439754","24.5965375439589","27.5477264089107","-922.578349742263","1851.24625172333"
"226","Chrysomelidae","49","0.866848724398255","1.21242684265396","14.5038615993509","36.7490508459304","-939.013021497259","1882.07065265995","0.0105398605010474","0.0194625836019478","1.38652628470023","2.33176421718998","23.9364420566207","27.7467309318736","-904.64574502145","1815.38104228171"
"227","Chrysomelidae","51","0.583551170206681","0.816189800464494","16.951653117508","34.3044110478149","-897.210757078878","1798.46612382318","0.00622958553411364","0.0130733930096472","0.856288158794427","1.42260391590308","22.8562020495718","27.8557127250254","-880.388749739702","1766.86705171821"
"228","Chrysomelidae","53","0.567510961077884","0.793755014686968","17.1616501824761","33.0018255874876","-895.059593869932","1794.16379740529","1.44988404916128e-16","1.44994235214673e-16","0.676347254938015","0.676378984080062","NaN","NaN","-866.985869765888","1740.06129177058"
"229","Chrysomelidae","55","0.621605089792295","0.869414350607709","16.6069275066389","34.743862941044","-906.024644745155","1816.09389915574","0.00669726087522133","0.0137460747349871","0.921579905992546","1.53141230797306","23.2030946016355","27.6626627979868","-887.121023642234","1780.33159952327"
"230","Chrysomelidae","56","0.614827556823458","0.859934871183038","16.4932604917163","32.9944854198477","-905.18164620392","1814.40790207327","1.100183460417e-16","1.10018789643278e-16","0.725433372720509","0.725435566467175","NaN","NaN","-873.968322474396","1754.0261971876"
"231","Chrysomelidae","57","0.880329522099323","1.23128191436608","14.722862227729","36.441872347469","-955.009606389087","1914.0638224436","0.0111818412282764","0.0207111101744692","1.48046360680597","2.55667019535478","24.0140543606149","27.2109160006577","-912.744286833202","1831.57812590521"
"232","Chrysomelidae","58","0.599143920278239","0.837998784591422","16.3349029691713","34.8611218937775","-902.264914088938","1808.5744378433","1.32107805740806e-16","1.32112722768158e-16","0.61752850620168","0.864794439815393","11.5050923198893","25.6492896616347","-875.590554988104","1757.27066221501"
"233","Chrysomelidae","59","0.950580190429372","1.32953869428377","14.7494323421896","36.3566524964627","-968.034742981658","1940.11409562874","0.0128616219848037","0.0245700036110414","1.65151465780485","2.96592310253689","24.5378266432186","27.3822491381341","-918.996927639186","1844.08340751718"
"234","Chrysomelidae","60","0.568030378879752","0.794481516810852","16.9436856309824","34.4963985502179","-895.727231637403","1795.49907294023","0.00578695455024212","0.012487868083694","0.82005437759195","1.36321392348788","22.8743458109833","27.8606930917168","-880.249946500334","1766.58944523947"
"235","Chrysomelidae","62","0.64735277849595","0.905426610870245","15.6966488150356","34.3267460625354","-911.097776640293","1826.24016294601","0.0072524758458411","0.014268135334187","0.980579032791622","1.6234130710258","23.0267477399189","27.5303326206159","-889.584643196386","1785.25883863158"
"236","Chrysomelidae","63","0.678412760587213","0.948868936170766","14.8316112243224","35.5850360870762","-920.065544710041","1844.17569908551","0.00788409649147884","0.0152198937489311","1.04949464931442","1.74893833392784","22.5606463047023","27.6354775525685","-896.962004168218","1800.01356057524"
"237","Chrysomelidae","66","0.688565030587235","0.963068536780556","16.2947923802576","34.5311792599461","-924.489665688683","1853.02394104279","0.00839789907517367","0.0158145362655348","1.08777565483518","1.81335819681336","23.1796118086557","27.3840895806434","-898.427797676714","1802.94514759223"
"238","Chrysomelidae","67","0.684711376834476","0.957678603432281","15.6975235065258","34.4298671213468","-923.528234218087","1851.1010781016","0.0084727006664673","0.0159003596696197","1.08456307218395","1.81236448091868","23.3484618257873","27.4430491843318","-896.308435451928","1798.70642314266"
"239","Chrysomelidae","68","0.562816619195524","0.787189233996392","16.5618780731826","34.8389872030039","-894.535762711558","1793.11613508854","7.53859981402836e-17","1.05849637147845e-16","0.484330786140927","0.95485943585495","18.4672059599161","38.3907654858246","-863.791515655121","1733.67258354905"
"240","Chrysomelidae","69","0.671272624811834","0.938882355046239","16.1030971467071","34.7931883989031","-921.293053805777","1846.63071727698","0.00854995797871786","0.0160144826573818","1.07204694397347","1.7960996378431","23.4886375095018","27.4257739105178","-893.022097329834","1792.13374689847"
"241","Chrysomelidae","70","0.684226009608819","0.956999691137162","16.477244625012","33.829654627635","-922.282571872619","1848.60975341067","1.46043256779878e-17","1.46047199454122e-17","0.840028879286858","0.844052425597528","NaN","NaN","-891.66669538215","1789.42294300311"
"242","Chrysomelidae","72","0.806501508652018","1.12802159411323","14.5710552745739","35.2743264573997","-938.851957433103","1881.74852453163","0.00993406677840459","0.0182898703324664","1.31004122955154","2.20700024681317","23.6030094695701","27.337506422967","-904.892845433472","1815.87524310575"
"243","Chrysomelidae","73","0.560901159646727","0.784510167741644","16.42794727422","33.1525331871711","-897.900830531936","1799.8462707293","5.70221336661038e-17","5.70255611854611e-17","0.65001034589854","0.669399131054039","NaN","NaN","-865.454930631947","1736.9994135027"
"244","Chrysomelidae","75","0.999833893027075","1.3984279341137","14.0644172707449","35.5119859290593","-979.575362448262","1963.19533456195","2.10000562361447e-20","4.43270051498391e-16","0.00416155677377811","87.8423121722019","19.7795085280472","29.7355049732523","-920.715226403063","1847.52000504493"
"245","Chrysomelidae","77","0.906633181843757","1.26807181115912","14.6659963294747","36.8822884236292","-954.577624615465","1913.19985889636","0.0117204423997302","0.0215582926272183","1.52322387886327","2.61980815409365","24.3051004268745","27.4082709786703","-911.499127131385","1829.08780650158"
"246","Chrysomelidae","79","0.609597427253614","0.852619674516114","16.873906854161","34.1353560890554","-906.467640038769","1816.97988974297","0.00679110350677424","0.0135729916469384","0.914192472877461","1.51088876875835","22.897251281294","27.6132027078418","-887.564756981991","1781.21906620279"
"247","Chrysomelidae","80","0.625288387327179","0.874566028638291","16.8861799701032","33.7495799015625","-909.68813188566","1823.42087343675","0.00715502201148879","0.0143653977209208","0.951521789862559","1.58779343634707","22.9858058877655","27.4822363878124","-890.458705950934","1787.00696414067"
"248","Chrysomelidae","81","0.808322730738633","1.13056888327978","15.759424540248","35.2548402274252","-944.143407197914","1892.33142406126","0.0105114290713518","0.019305977100753","1.34080059445713","2.28317399455413","24.0754579924519","27.5440313373117","-907.083294975693","1820.25614219019"
"249","Chrysomelidae","82","1.93974773781401","2.7130480855727","10.4417095643286","39.0972588479796","-1057.67794137343","2119.40049241228","0.0610527814690127","19.4882732582529","7.04581887364431","2226.97712302274","25.3277309228187","27.1329543410561","-939.48144335976","1885.05243895833"
"250","Chrysomelidae","83","2.45112595792292","3.42829251538699","7.52255680539571","41.9942458282408","-1095.36403419278","2194.77267805099","0.184451280661715","2.14118965661462","21.2038783141908","245.756555482522","25.2843587326707","27.0984143015586","-938.658001388192","1883.40555501519"
"251","Chrysomelidae","85","0.556205867423895","0.77794304407786","15.7439853132781","33.5045213303808","-893.959025833843","1791.96266133311","5.73242478088144e-17","5.7324316887457e-17","0.560009675466962","0.78326832698335","17.5742876830257","31.6541928827735","-878.510392138117","1763.11033651504"
"252","Chrysomelidae","86","0.622039350219123","0.870021710991312","16.8231378471086","32.984321534411","-915.444797071841","1834.93420380911","0.00768645449220299","0.0147761427120403","0.974491688205437","1.6278248431187","23.187694629301","27.2535650900095","-891.053131259707","1788.19581475822"
"253","Chrysomelidae","87","0.901889894640676","1.26143755357526","15.0732055385788","36.6961444621957","-952.17684211599","1908.39829389741","0.0116348020236333","0.0215486344238762","1.50722279883255","2.5971105036234","24.1862155192623","27.286053490558","-909.741708403176","1825.57296904516"
"254","Chrysomelidae","90","1.15533414864835","1.61593037630732","18.2893029214755","32.3692081212229","-992.136358851592","1988.31732736861","0.0159532416341455","0.0408340494326965","2.11660704096989","4.92232234834285","24.9554599507114","27.3073330600699","-930.234744272314","1866.55904078343"
"255","Chrysomelidae","91","0.570392970748643","0.797785953302473","17.4399078076425","35.1299452406177","-892.144756965134","1788.33412359569","0.00546352465061168","0.0121734246477161","0.805089213589781","1.3346542494322","22.8403590320113","28.5884562597014","-878.229357097857","1762.54826643452"
"256","Chrysomelidae","92","0.537889968322495","0.752325325687343","16.7367618122995","33.3819597418097","-888.474124790815","1780.99285924706","0.00473030636820817","0.010969717708796","0.746997297518893","1.24062738785448","22.0432571637891","28.3601754960432","-875.988073976778","1758.06570019236"
"257","Chrysomelidae","93","0.827890807989004","1.15793798033095","15.5770265023556","34.8816168977571","-950.735808330399","1905.51622632623","0.0110737860403625","0.0214406231594585","1.41940176626527","2.51807985007779","24.1913618436866","27.3276217587774","-912.945414610116","1831.98038145904"
"258","Chrysomelidae","95","0.548536440367969","0.767216120876515","17.0728679038979","33.8641795946263","-890.82581601929","1785.69624170401","2.27640756351151e-16","2.27641996506577e-16","0.522868924148686","0.725780224362677","16.3520024243959","30.4357257097961","-876.350868184671","1758.79128860815"
"259","Chrysomelidae","96","0.683309795638207","0.955718256405958","16.3298308409529","33.8553989176485","-922.557575864451","1849.15976139433","0.00841764154902639","0.0159229143922004","1.08755843640547","1.8191740612934","23.4351602690152","27.362973949068","-896.349143182945","1798.7878386047"
"260","Chrysomelidae","97","0.78304385973653","1.09521233026165","14.5038423747255","36.3567414217494","-938.8504157272","1881.74544111983","0.0100702546502015","0.0184975454069848","1.27889751655207","2.15765913323436","23.7115499751811","27.2903235925382","-904.759768620892","1815.60908948059"
"261","Chrysomelidae","98","0.710179327886839","0.993299614954509","14.9032388536467","36.0587302332922","-925.421890269541","1854.88839020451","2.17164943328834e-17","2.17165818952901e-17","0.705114503331177","0.976993220166906","11.2844737296547","25.3983291842761","-865.895389785986","1737.88033181078"
"262","Chrysomelidae","99","0.827219936879243","1.15699963858911","15.2606589815871","35.547154903558","-944.294461509298","1892.63353268402","0.010736217097086","0.019715597810126","1.3703526719016","2.33650958937739","24.0156752744736","27.5097509314408","-905.978788087275","1818.04712841336"
"263","Cicindela","1","0.250026414330558","0.726643323678203","20.583953045766","32.3560130997226","-78.4297745275848","161.381288185604","1.07472159250352e-23","3.202343145635e-11","2.2237713122409e-07","662091.245705322","20.8855869680958","32.1495919606558","-78.046735289573","163.184379670055"
"264","Cicindela","2","0.259282350137913","0.753543871689315","20.3678795414534","32.3078158774824","-78.7117288590714","161.945196848578","3.22809030240451e-24","5.50541166983871e-12","2.51072079874467e-07","428195.947936411","21.2809357279828","31.9243436256676","-77.4371428947391","161.965194880387"
"265","Cicindela","3","0.268441667365066","0.780162940123522","20.8616031143778","33.3200471787591","-80.3808748078158","165.283488746066","2.69506254271419e-24","7.70818214905224e-12","2.19736982408465e-07","628010.850041866","21.3146199126011","32.1534080086411","-78.782765668387","164.656440427683"
"266","Cicindela","5","0.245064672069196","0.712223174520789","20.6387152416578","32.5434783934837","-78.2397063982592","161.001151926953","4.39681278300424e-22","1.96746855459821e-13","1.87328573936583e-05","8382.50571096924","20.6714071197414","32.1676015751217","-77.2644051406401","161.619719372189"
